epoch,train_loss
0,11.379994558457712
1,55.67716106965174
2,71.07695895522389
3,76.58613184079601
4,85.01834577114428
5,85.85401119402985
6,96.29088930348259
7,92.37095771144278
8,107.06312189054727
9,111.89894278606965
