epoch,train_loss
0,226.99859234234233
1,220.5658783783784
2,224.14583333333334
3,226.3355855855856
4,235.3490990990991
5,230.43637387387386
6,237.70777027027026
7,236.9814189189189
8,244.544481981982
9,255.84290540540542
