epoch,train_reward
0,0.1850890608521195
1,0.3856182872980565
2,0.44617225525078474
3,0.4669243207385948
4,0.4524339829479252
5,0.4550353579961502
6,0.476359103982513
7,0.46069352825482685
8,0.4701032329787005
9,0.4602487268480095
