epoch,train_loss
0,6.639590279931761
1,10.152421293424318
2,12.688537143300248
3,12.852100457506204
4,13.615185910359802
5,12.651655552109181
6,13.765217897022332
7,12.755985383064516
8,13.709236391129032
9,13.254701070099255
