epoch,train_reward
0,0.1812384972023055
1,0.3369484564514973
2,0.413129092532423
3,0.43041403531493627
4,0.41796025861004543
5,0.4211729929987091
6,0.43632603934527514
7,0.408472448854703
8,0.368921764027912
9,0.28197390382332654
10,0.2817786989457939
11,0.2819389251850111
12,0.2819681619983083
13,0.2821031040407617
14,0.2819846072004515
15,0.28189338463037006
16,0.28198160244477705
17,0.2819582155734434
18,0.282098176233437
19,0.28171867599936345
