epoch,train_reward
0,0.7383864020357037
1,0.7878778426363917
2,0.8018584779583582
3,0.793759577935285
4,0.8034582849186246
5,0.8133812638202517
6,0.8143567360273682
7,0.8248109805701983
8,0.8189007728406699
9,0.829428893209684
10,0.8250169016347073
11,0.8255320979226933
12,0.8255663428566243
13,0.8347530229256885
14,0.8326398650608441
15,0.8468074146473762
16,0.8421343842355331
17,0.8506239685091642
18,0.8302459291892477
19,0.8399655051750712
