epoch,train_reward
0,0.3821785978234566
1,0.4866309490155529
2,0.46081489566210154
3,0.4758454490083832
4,0.48090611908349906
5,0.48707260178016115
6,0.4560574477051829
7,0.46068377484072437
8,0.44919628186805827
9,0.4837758377328649
