epoch,train_reward
0,0.8503415676036684
1,0.7368330568960397
2,0.7001520753792017
3,0.6553946476761657
4,0.7557484221340406
5,0.7005013920883141
6,0.79090216755867
7,0.7594988382983916
8,0.7791518154415754
9,0.8077984909609993
10,0.788877932447018
11,0.8194240198867155
12,0.6653478481244333
13,0.4321157569711161
14,0.7370704046109378
15,0.6213123733454412
16,0.5884510930812005
17,0.6625290989580721
18,0.6953612406655113
19,0.6405873438804457
