epoch,train_reward
0,0.16172097120517573
1,0.4542637530196408
2,0.5485097159852896
3,0.6090804266288141
4,0.603590280352152
5,0.6270581050838591
6,0.5960833844582596
7,0.6017246472194056
8,0.6192101915053723
9,0.6283794569327692
10,0.6180944387955516
11,0.6234024240564338
12,0.606302961105723
13,0.6061501899909546
14,0.6277219842902213
15,0.6222807102139221
16,0.6384555280475873
17,0.6261064036010092
18,0.6119504111230106
19,0.6171676087539827
