epoch,train_loss
0,14.041083644278608
1,18.979088930348258
2,25.576648009950247
3,32.23795087064676
4,41.30363805970149
5,49.37018034825871
6,51.01943407960199
7,46.885416666666664
8,73.2119092039801
9,87.4238184079602
