epoch,train_acc
0,0.08436332237092369
1,0.1751553165003858
2,0.21262612116978308
3,0.23235239202131605
4,0.2486150037547398
5,0.259794235764063
6,0.26883875247876204
7,0.2736523722720253
8,0.28163069941003227
9,0.2861266820420064
10,0.29147748562252573
11,0.29567217760021913
12,0.29769595348246963
13,0.30051499431443324
14,0.30345198057692147
15,0.3055493278353738
16,0.30693315604342475
17,0.3098339406364167
18,0.31169189145212217
19,0.3119569786995516
