epoch,train_loss
0,9.742627393018019
1,36.448902027027025
2,57.593468468468465
3,68.27210022522523
4,73.31503378378379
5,74.94664977477477
6,80.98634572072072
7,83.35501126126127
8,88.96734234234235
9,90.88443130630631
