epoch,train_acc
0,0.18045940727930967
1,0.21832842884309622
2,0.22336159345815
3,0.22396066918501406
4,0.22403190388540517
5,0.22362434690308677
6,0.22144291867322452
7,0.22208053100804043
8,0.221301616440974
9,0.22110425984912924
10,0.21925098098179685
11,0.2198278681446084
12,0.21807268342095107
13,0.21768147408160393
14,0.2172645739375743
15,0.21687686837574827
16,0.2167927876048024
17,0.2152267842816665
18,0.2149266624664512
19,0.21401345288806967
