epoch,train_acc
0,0.10648654582592948
1,0.11434799329261962
2,0.11804209336993882
3,0.11860673257261649
4,0.1190815705066222
5,0.12040650357528317
6,0.12199869545855738
7,0.12112104917758845
8,0.12347122145704771
9,0.12227995930844564
