epoch,train_acc
0,0.10765767183785514
1,0.16847771568126355
2,0.12528227849579457
3,0.10295424841081703
4,0.10922676048595838
5,0.11112389189585978
6,0.11520412062966509
7,0.12229865127600065
8,0.12246859589183466
9,0.0909367949063096
