epoch,train_acc
0,0.0038325904250844567
1,0.0016420219777983163
2,0.0003460648415485194
3,0.01153683240706091
4,0.035459164261112994
5,0.03538382128549165
6,0.035459164261112994
7,0.035459164261112994
8,0.035459164261112994
9,0.035459164261112994
