epoch,train_loss
0,3.6064205016240036
1,2.6655470392491556
2,2.6216267193898117
3,2.604018170054596
4,2.5977526253992966
5,2.5906238190018303
6,2.5815956864026512
7,2.5770153125914015
8,2.571174260413293
9,2.577847210487517
10,2.5736849874553114
11,2.56925897787113
12,2.5702940119375097
13,2.568002816474084
14,2.5722166488666347
15,2.56950570805238
16,2.565260667612057
17,2.567850697158587
18,2.564514382050769
19,2.5657946260848847
