epoch,train_loss
0,7.227300995024875
1,10.839727145522389
2,14.213114116915422
3,23.267218594527364
4,30.23328669154229
5,27.464474502487562
6,26.21913868159204
7,28.27790733830846
8,30.521222014925375
9,33.44892723880597
