epoch,train_acc
0,0.10832147992867058
1,0.0983800955728246
2,0.08820241755651219
3,0.07068022613706412
4,0.06795219603493664
5,0.1091343090310466
6,0.07472114378152264
7,0.10678911782721058
8,0.079241318569665
9,0.08037505708897058
