epoch,train_reward
0,0.16064319423576062
1,0.06679658043022091
2,0.08424414236199211
3,0.11435279409560534
4,0.09238944586097926
5,0.09538118391893469
6,0.10752236552804977
7,0.12163376009410566
8,0.14554723858967558
9,0.14058399754198822
