epoch,train_loss
0,8.44436233108108
1,6.694045608108108
2,6.791173986486487
3,6.202597128378378
4,6.090266047297297
5,5.989231418918919
6,6.284311655405405
7,5.980363175675675
8,5.886507601351352
9,5.8074324324324325
