epoch,train_loss
0,11.108364427860696
1,12.111590485074627
2,13.477689676616915
3,14.707672574626866
4,20.043376865671643
5,24.952192164179106
6,27.332245024875622
7,28.821750621890548
8,34.681669776119406
9,25.946050995024876
