epoch,train_acc
0,0.04462500013411045
1,0.0658020830154419
2,0.11486458405852318
3,0.1503229159116745
4,0.18226041823625563
5,0.2043541666865349
6,0.22762500017881393
7,0.2444531238079071
8,0.2555989572405815
9,0.2665416663885117
10,0.27426041722297667
11,0.2816354161500931
12,0.28681250154972077
13,0.2932031238079071
14,0.2997395825386047
15,0.3063750022649765
16,0.3120989578962326
17,0.3174322926998138
18,0.3202343767881393
19,0.3246250021457672
