epoch,train_acc
0,0.5951552202205846
1,0.6241117465023948
2,0.6242071496378078
3,0.6283029081797836
4,0.6275087659901911
5,0.625226896588165
6,0.6228238438615704
7,0.620166821054893
8,0.618798987405135
9,0.6187139014796456
10,0.6172158620735206
11,0.6164939155673036
12,0.6147122524752475
13,0.6150152119669584
14,0.6140921520124568
15,0.6128248761195948
16,0.6122666585563433
17,0.6135403773572186
18,0.6132619121287128
19,0.6108433905214367
