epoch,train_loss
0,229.92708333333334
1,234.41666666666666
2,236.7257882882883
3,235.97015765765767
4,241.32713963963963
5,248.50900900900902
6,245.8277027027027
7,247.28265765765767
8,249.39245495495496
9,256.8530405405405
