epoch,train_loss
0,5.188403128507296
1,7.499421296296297
2,7.28212682379349
3,9.343644781144782
4,9.382492459315376
5,7.482634504769922
6,8.61746369949495
7,9.473633908529742
8,10.249197706228957
9,11.141164246632997
