epoch,train_acc
0,0.004758868828311385
1,0.009235130978204845
2,0.002246045007643254
3,0.007250591929088444
4,0.003103215103239914
5,0.0033446633330806498
6,0.0007143390486227478
7,0.00033943625578952984
8,0.00021816839905346958
9,0.00015973640962365116
