epoch,train_loss
0,7.7431592039801
1,8.616682213930348
2,11.908368314676617
3,14.292405161691542
4,28.862639925373134
5,28.26162157960199
6,26.50614116915423
7,27.339085820895523
8,27.112950870646767
9,33.934779228855724
