epoch,train_loss
0,35.51969842098219
1,240.8235587902668
2,605.8532926961445
3,1051.1697042020446
4,1665.289231646756
5,2349.4408210788606
6,3139.2161137191706
7,3956.59216582294
8,4946.619720869535
9,5936.516338810258
10,6998.326769636351
11,8252.07987230241
12,9567.114424222253
13,10991.12969888593
14,12512.329184767377
15,14035.698504939743
16,15779.654493939182
17,17438.163353068947
18,19091.99400924888
19,20361.155724495515
