epoch,train_loss
0,10.426889780405405
1,15.984234234234235
2,23.062851914414413
3,33.009994369369366
4,38.513935810810814
5,45.961570945945944
6,52.66258445945946
7,60.31897522522522
8,67.5460304054054
9,78.29335585585585
