epoch,train_acc
0,0.0007777466388333656
1,0.0
2,0.0
3,3.5033634114141823e-06
4,0.0
5,0.0
6,0.0
7,0.0
8,0.001487761593137705
9,0.005330951055256032
10,0.008621776910841197
11,0.008779428270749848
12,0.006568806072866185
13,0.006240657687337543
14,0.0024710388661251556
15,0.0023682735992946367
16,0.0003585108462407884
17,0.003003550114970437
18,0.0034765041670281726
19,0.0027840060165993485
