epoch,train_acc
0,0.22204564915040145
1,0.20506128720127875
2,0.2077691154650723
3,0.21326703205785913
4,0.21290834227437078
5,0.21975021229822853
6,0.22179564093832235
7,0.2213874674730285
8,0.22158997473915554
9,0.22453418516915885
