epoch,train_loss
0,10.11817286036036
1,11.548775337837839
2,32.768229166666664
3,54.680461711711715
4,73.63626126126127
5,92.1875
6,110.90033783783784
7,130.00140765765767
8,149.60472972972974
9,169.77252252252254
