epoch,train_reward
0,0.4941027516180331
1,0.38807006542747086
2,0.08605702058621892
3,0.08605702058621892
4,0.08605702058621892
5,0.08605702058621892
6,0.08605702058621892
7,0.08605702058621892
8,0.08605702058621892
9,0.08605702058621892
