epoch,train_loss
0,218.35261194029852
1,228.91635572139305
2,255.5
3,241.93718905472636
4,194.39800995024876
5,205.068407960199
6,213.9415422885572
7,211.33271144278606
8,208.45087064676616
9,214.31094527363183
