epoch,train_reward
0,0.6967004660037485
1,0.7563569525090774
2,0.7741419519528304
3,0.7597335187515409
4,0.7820650430599062
5,0.7870236245712431
6,0.787394667615985
7,0.8017666587735167
8,0.8057222339776483
9,0.8013519857189443
10,0.8054708333888857
11,0.8024445668895646
12,0.8012320490756838
13,0.8091830726307218
14,0.8204160028755074
15,0.8251007739270088
16,0.8198912825324748
17,0.8280696895453009
18,0.8120024983245547
19,0.8260959398628461
