epoch,train_loss
0,23.076725583439984
1,141.1896659440524
2,328.45379385499143
3,683.9004238795807
4,1019.9303982995551
5,1282.9981645661085
6,1745.2824356694928
7,2128.4006985377837
8,2302.549242507182
9,2899.4883951093047
10,3929.405366495586
11,4867.401813866311
12,6159.753481467208
13,6481.015515519899
14,7349.01513671875
15,8280.9942479155
16,7616.678748160734
17,9381.753993834081
18,9759.347393497757
19,10740.605162205717
