epoch,train_loss
0,11.330658783783784
1,11.461043074324325
2,13.97606981981982
3,19.99141328828829
4,37.01020551801802
5,62.54307432432432
6,84.53969594594595
7,105.73367117117117
8,126.86711711711712
9,148.2533783783784
