epoch,train_loss
0,229.16131756756758
1,209.018018018018
2,208.18693693693695
3,218.0230855855856
4,222.18018018018017
5,223.01351351351352
6,228.54617117117118
7,234.05236486486487
8,238.03265765765767
9,245.60472972972974
