epoch,train_loss
0,7.706345016891892
1,6.949253941441442
2,7.197212837837838
3,9.685881193693694
4,10.246727195945946
5,12.803297438063064
6,15.115920608108109
7,16.12137528153153
8,17.08569115990991
9,15.005753800675675
