epoch,train_loss
0,234.3679617117117
1,208.02195945945945
2,209.92117117117118
3,204.8322072072072
4,196.61092342342343
5,200.4740990990991
6,202.6463963963964
7,201.58445945945945
8,179.49211711711712
9,196.17173423423424
